Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group
5046,BINDOON PRIMARY SCHOOL,19 LEARNERS WAY,BINDOON,WA,6502,19 LEARNERS WAY,BINDOON,WA,6502,-31.38017209,116.0971002,08 9576 4500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5047,BINNU PRIMARY SCHOOL,LAUDER STREET,BINNU,WA,6532,C/- POST OFFICE,BINNU,WA,6532,-28.04197194,114.6755891,08 9936 0300,MIDWEST,Primary Schools,PRIMARY SCHOOLS
1328,BIRLIRR NGAWIYIWU CATHOLIC SCHOOL,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,-18.794047,128.615847,08 9168 8720,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
5808,BLETCHLEY PARK PRIMARY SCHOOL,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,-32.10259536,115.9462328,08 9234 6400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1580,BLUE GUM MONTESSORI SCHOOL,11 HOPE ROAD,BIBRA LAKE,WA,6163,11 HOPE ROAD,BIBRA LAKE,WA,6163,-32.08519543,115.838553,08 9417 4060,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5049,BLUFF POINT PRIMARY SCHOOL,18 MITCHELL STREET,BLUFF POINT,WA,6530,PO BOX 7166,GERALDTON PO,WA,6531,-28.7403527,114.6215834,08 9923 6650,MIDWEST,Primary Schools,PRIMARY SCHOOLS
4213,BOB HAWKE COLLEGE,200 ROBERTS ROAD,SUBIACO,WA,6008,PO BOX 8150,SUBIACO,WA,6008,-31.944538,115.8323,08 9222 5600,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
4061,BODDINGTON DISTRICT HIGH SCHOOL,25 POLLARD STREET,BODDINGTON,WA,6390,25 POLLARD STREET,BODDINGTON,WA,6390,-32.80157748,116.467088,08 9884 2900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
1593,BOLD PARK COMMUNITY SCHOOL,61-63 POWIS STREET,WEMBLEY,WA,6014,61-63 POWIS STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 5050,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5052,BOLGART PRIMARY SCHOOL,28 SMITH STREET,BOLGART,WA,6568,28 SMITH STREET,BOLGART,WA,6568,-31.27358225,116.5108606,08 9627 5300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5053,BOORAGOON PRIMARY SCHOOL,10 CLEMENTS ROAD,BOORAGOON,WA,6154,10 CLEMENTS ROAD,BOORAGOON,WA,6154,-32.03553443,115.8264595,08 6274 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5054,BORDEN PRIMARY SCHOOL,STONE STREET,BORDEN,WA,6338,STONE STREET,BORDEN,WA,6338,-34.07290497,118.2630312,08 9828 3300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5055,BOULDER PRIMARY SCHOOL,LANE STREET,BOULDER,WA,6432,LOCKED BAG 1,BOULDER,WA,6432,-30.78003681,121.4875325,08 9092 4100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5058,BOYANUP PRIMARY SCHOOL,45 THOMAS STREET,BOYANUP,WA,6237,45 THOMAS STREET,BOYANUP,WA,6237,-33.48596223,115.7308445,08 9732 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5718,BOYARE PRIMARY SCHOOL,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,-31.85724948,115.8734207,08 9338 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,77 BARRON STREET,BOYUP BROOK,WA,6244,77 BARRON STREET,BOYUP BROOK,WA,6244,-33.83634699,116.3913376,08 9765 0000,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS
5863,BRABHAM PRIMARY SCHOOL,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,-31.821305,115.97205,08 9265 1840,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5638,BRAESIDE PRIMARY SCHOOL,CARINYA GARDENS,KATANNING,WA,6317,CARINYA GARDENS,KATANNING,WA,6317,-33.679,117.56,08 9821 3500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5624,BRAMFIELD PARK PRIMARY SCHOOL,YULE STREET,MADDINGTON,WA,6109,YULE STREET,MADDINGTON,WA,6109,-32.04680274,115.9950359,08 9217 8600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5060,BREMER BAY PRIMARY SCHOOL,GARNETT ROAD,BREMER BAY,WA,6338,GARNETT ROAD,BREMER BAY,WA,6338,-34.393283,119.37476,08 9837 1200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5061,BRENTWOOD PRIMARY SCHOOL,2 DAWSON ROAD,BRENTWOOD,WA,6153,2 DAWSON ROAD,BRENTWOOD,WA,6153,-32.04149754,115.847177,08 6258 6950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4007,BRIDGETOWN HIGH SCHOOL,58 STEERE STREET,BRIDGETOWN,WA,6255,PO BOX 600,BRIDGETOWN,WA,6255,-33.95993882,116.1420907,08 9761 0100,SOUTH WEST,High Schools,SECONDARY SCHOOLS
5062,BRIDGETOWN PRIMARY SCHOOL,178 ROE STREET,BRIDGETOWN,WA,6255,178 ROE STREET,BRIDGETOWN,WA,6255,-33.95485467,116.1407977,08 9761 0150,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5586,BROOKMAN PRIMARY SCHOOL,34 BROOKMAN AVENUE,LANGFORD,WA,6147,34 BROOKMAN AVENUE,LANGFORD,WA,6147,-32.03670459,115.9390727,08 9366 0950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4063,BROOKTON DISTRICT HIGH SCHOOL,20 TILLER STREET,BROOKTON,WA,6306,20 TILLER STREET,BROOKTON,WA,6306,-32.37207392,117.0086817,08 9642 5000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
5839,BROOME NORTH PRIMARY SCHOOL,100 TANAMI DRIVE,BROOME,WA,6725,PO BOX 5996,BROOME,WA,6725,-17.9266374,122.2301416,08 9195 3000,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS
5712,BROOME PRIMARY SCHOOL,WELD STREET,BROOME,WA,6725,PO BOX 1744,BROOME,WA,6725,-17.96120109,122.2379626,08 9194 7500,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS
4064,BROOME SENIOR HIGH SCHOOL,FREDERICK STREET,BROOME,WA,6725,PO BOX 1316,BROOME,WA,6725,-17.95614273,122.2323264,08 9195 3100,KIMBERLEY,Senior High Schools,SECONDARY SCHOOLS
5065,BROOMEHILL PRIMARY SCHOOL,HASSELL STREET,BROOMEHILL,WA,6318,C/- POST OFFICE,BROOMEHILL,WA,6318,-33.84507375,117.6342811,08 9824 0500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,-31.87363474,118.1476627,08 9082 1900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS
5067,BRUNSWICK JUNCTION PRIMARY SCHOOL,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,PO BOX 201,BRUNSWICK JUNCTION,WA,6224,-33.2517339,115.8341389,08 9788 9100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5574,BULL CREEK PRIMARY SCHOOL,32 HARDY STREET,BULL CREEK,WA,6149,32 HARDY STREET,BULL CREEK,WA,6149,-32.06013661,115.8610064,08 6216 4400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4066,BULLSBROOK COLLEGE,CHITTERING ROAD,BULLSBROOK,WA,6084,CHITTERING ROAD,BULLSBROOK,WA,6084,-31.66171848,116.033179,08 9501 7600,NORTH METROPOLITAN,K-12 SCHOOLS,K-12 SCHOOLS
8039,BULLSBROOK COMMUNITY KINDERGARTEN,25 CAPORN STREET,EAST BULLSBROOK,WA,6084,PO BOX 525,BULLSBROOK,WA,6084,-31.66245045,116.0303767,08 9571 1392,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
1524,BUNBURY BAPTIST COLLEGE,133 NORTON PROMENADE,DALYELLUP,WA,6230,133 NORTON PROMENADE,DALYELLUP,WA,6230,-33.400403,115.627001,08 9790 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,5 ALLEN ROAD,GELORUP,WA,6230,5 ALLEN ROAD,GELORUP,WA,6230,-33.404668,115.63864,08 9722 6000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1029,BUNBURY CATHOLIC COLLEGE,LOT 4 RODSTED STREET,BUNBURY,WA,6230,LOT 4 RODSTED STREET,BUNBURY,WA,6230,-33.34342203,115.6614239,08 9721 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
5070,BUNBURY PRIMARY SCHOOL,2-18 LOVEGROVE AVENUE,BUNBURY,WA,6230,PO BOX 1908,BUNBURY,WA,6231,-33.33305655,115.6381042,08 9796 3050,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
4008,BUNBURY SENIOR HIGH SCHOOL,10-44 HAIG CRESCENT,BUNBURY,WA,6230,10-44 HAIG CRESCENT,BUNBURY,WA,6230,-33.32746917,115.6326077,08 9797 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS
5508,BUNGAREE PRIMARY SCHOOL,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,-32.29110842,115.7378237,08 9553 8400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6031,BURBRIDGE SCHOOL,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.8619753,08 9345 6700,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT
5868,BURNS BEACH PRIMARY SCHOOL,10 WATCOMBE AVENUE,BURNS BEACH,WA,6028,10 WATCOMBE AVENUE,BURNS BEACH,WA,6028,-31.727164,115.729576,08 9233 6850,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5591,BURRENDAH PRIMARY SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.05988334,115.8805782,08 9266 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5715,BURRINGURRAH REMOTE COMMUNITY SCHOOL,BURRINGURRAH COMMUNITY,MOUNT JAMES,WA,6642,MOUNT JAMES LOCKED BAG,MEEKATHARRA,WA,6642,-24.651178,116.932686,08 9943 1650,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS
5076,BUSSELTON PRIMARY SCHOOL,AVOCET BOULEVARD,BUSSELTON,WA,6280,AVOCET BOULEVARD,BUSSELTON,WA,6280,-33.63955416,115.3763212,08 9751 6400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
4009,BUSSELTON SENIOR HIGH SCHOOL,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,-33.6575772,115.3250971,08 9751 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS
4191,BUTLER COLLEGE,15 MCCORMACK BOULEVARD,BUTLER,WA,6036,PO BOX 317,QUINNS ROCKS,WA,6030,-31.65166367,115.7087008,08 9561 4200,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5783,BUTLER PRIMARY SCHOOL,30 TOLLESBURY AVENUE,BUTLER,WA,6036,PO BOX 339,QUINNS ROCKS,WA,6030,-31.6461099,115.7027364,08 9561 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
8313,BYFORD COMMUNITY KINDERGARTEN,49 PARK ROAD,BYFORD,WA,6122,49 PARK ROAD,BYFORD,WA,6122,-32.21674443,116.0124505,08 9525 1125,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS
1435,BYFORD JOHN CALVIN SCHOOL,30 SOLDIERS ROAD,BYFORD,WA,6122,30 SOLDIERS ROAD,BYFORD,WA,6122,-32.22411516,116.0057146,08 9525 0261,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5078,BYFORD PRIMARY SCHOOL,36 CLIFTON STREET,BYFORD,WA,6122,36 CLIFTON STREET,BYFORD,WA,6122,-32.21943768,116.0121953,08 9526 6300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4193,BYFORD SECONDARY COLLEGE,57 ABERNETHY ROAD,BYFORD,WA,6122,57 ABERNETHY ROAD,BYFORD,WA,6122,-32.22343162,116.0018793,08 9526 7700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5705,CABLE BEACH PRIMARY SCHOOL,DAKAS STREET,BROOME,WA,6725,PO BOX 1453,BROOME,WA,6725,-17.95879062,122.2164767,08 9194 7300,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS
5079,CADOUX PRIMARY SCHOOL,3821 CADOUX-KOORDA ROAD,CADOUX,WA,6466,PO BOX 29,CADOUX,WA,6466,-30.77070399,117.1366031,08 9673 0670,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5800,CALADENIA PRIMARY SCHOOL,89 BOARDMAN ROAD,CANNING VALE,WA,6155,89 BOARDMAN ROAD,CANNING VALE,WA,6155,-32.07496451,115.932729,08 6258 9350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5080,CALINGIRI PRIMARY SCHOOL,18 CAVELL STREET,CALINGIRI,WA,6569,18 CAVELL STREET,CALINGIRI,WA,6569,-31.090094,116.449243,08 9628 8500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS
5081,CALISTA PRIMARY SCHOOL,22 HARLOW ROAD,CALISTA,WA,6167,PO BOX 457,KWINANA,WA,6966,-32.24514843,115.8106046,08 9414 2350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5533,CAMBOON PRIMARY SCHOOL,FORDER ROAD,NORANDA,WA,6062,FORDER ROAD,NORANDA,WA,6062,-31.87744461,115.8910542,08 9218 1400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5777,CAMPBELL PRIMARY SCHOOL,CAMPBELL ROAD,CANNING VALE,WA,6155,CAMPBELL ROAD,CANNING VALE,WA,6155,-32.08812075,115.9307582,08 9456 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4500,CANNING COLLEGE,MARQUIS STREET,BENTLEY,WA,6102,PO BOX 1148,BENTLEY DC,WA,6983,-32.00942925,115.8971202,08 9278 3500,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS
4174,CANNING VALE COLLEGE,26 DUMBARTON ROAD,CANNING VALE,WA,6155,26 DUMBARTON ROAD,CANNING VALE,WA,6155,-32.08291838,115.9227838,08 9334 9000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
6089,CANNING VALE EDUCATION SUPPORT CENTRE,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,08 9427 6030,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
5735,CANNING VALE PRIMARY SCHOOL,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,08 9427 6000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4169,CANNINGTON COMMUNITY COLLEGE,147 WHARF STREET,CANNINGTON,WA,6107,147 WHARF STREET,CANNINGTON,WA,6107,-32.013947,115.9370814,08 9351 2400,SOUTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS
6083,CANNINGTON COMMUNITY EDUCATION SUPPORT CENTRE,147 WHARF STREET,CANNINGTON,WA,6107,147 WHARF STREET,CANNINGTON,WA,6107,-32.013947,115.9370814,08 9351 2480,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT
4178,CAPE NATURALISTE COLLEGE,30 YEBBLE DRIVE,VASSE,WA,6280,30 YEBBLE DRIVE,VASSE,WA,6280,-33.67693545,115.2438891,08 9746 3500,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS
5086,CAPEL PRIMARY SCHOOL,21 BARLEE ROAD,CAPEL,WA,6271,21 BARLEE ROAD,CAPEL,WA,6271,-33.55724062,115.5647487,08 9727 9100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5794,CARALEE COMMUNITY SCHOOL,24 WINNACOTT STREET,WILLAGEE,WA,6156,PO BOX 1031,WILLAGEE,WA,6156,-32.05149344,115.8043461,08 9312 4800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5543,CARCOOLA PRIMARY SCHOOL,WISTERIA CRESCENT,PINJARRA,WA,6208,PO BOX 475,PINJARRA,WA,6208,-32.605769,115.893504,08 9531 5900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1415,CAREY BAPTIST COLLEGE,51 WRIGHT ROAD,HARRISDALE,WA,6112,51 WRIGHT ROAD,HARRISDALE,WA,6112,-32.11159158,115.9355423,08 9394 9111,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1492,CAREY BAPTIST COLLEGE - FORRESTDALE,540 NICHOLSON ROAD,FORRESTDALE,WA,6112,540 NICHOLSON ROAD,FORRESTDALE,WA,6112,-32.16104802,115.9181942,08 6166 2205,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5088,CAREY PARK PRIMARY SCHOOL,ECCLESTONE STREET,CAREY PARK,WA,6230,ECCLESTONE STREET,CAREY PARK,WA,6230,-33.34906206,115.6505098,08 9796 2900,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS
5605,CARINE PRIMARY SCHOOL,58 OSMASTON ROAD,CARINE,WA,6020,58 OSMASTON ROAD,CARINE,WA,6020,-31.85137169,115.7725012,08 9378 5600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4057,CARINE SENIOR HIGH SCHOOL,51 EVERINGHAM STREET,CARINE,WA,6020,51 EVERINGHAM STREET,CARINE,WA,6020,-31.85299735,115.775848,08 6235 7500,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
5090,CARLISLE PRIMARY SCHOOL,1 WRIGHT STREET,KEWDALE,WA,6105,1 WRIGHT STREET,KEWDALE,WA,6105,-31.972706,115.921255,08 9264 7650,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1037,CARMEL ADVENTIST COLLEGE,210 GLENISLA ROAD,CARMEL,WA,6076,210 GLENISLA ROAD,CARMEL,WA,6076,-32.01473096,116.0940371,08 9293 5333,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1020,CARMEL ADVENTIST COLLEGE PRIMARY SCHOOL,18 FIRST AVENUE,CARMEL,WA,6076,18 FIRST AVENUE,CARMEL,WA,6076,-32.006706,116.091127,08 9291 6399,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1231,CARMEL SCHOOL,123 CRESSWELL ROAD,DIANELLA,WA,6059,123 CRESSWELL ROAD,DIANELLA,WA,6059,-31.89910743,115.8620749,08 9276 1644,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5845,CARNABY RISE PRIMARY SCHOOL,POMODORA AVENUE,LANDSDALE,WA,6065,POMODORA AVENUE,LANDSDALE,WA,6065,-31.81744,115.874989,08 6401 8100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4067,CARNAMAH DISTRICT HIGH SCHOOL,48 MCPHERSON STREET,CARNAMAH,WA,6517,48 MCPHERSON STREET,CARNAMAH,WA,6517,-29.68727976,115.893099,08 9987 1000,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS
1400,CARNARVON CHRISTIAN SCHOOL,30 BABBAGE ISLAND ROAD,CARNARVON,WA,6701,30 BABBAGE ISLAND ROAD,CARNARVON,WA,6701,-24.87551778,113.6576221,08 9941 4533,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
4941,CARNARVON COMMUNITY COLLEGE,23-27 MARMION STREET,EAST CARNARVON,WA,6701,PO BOX 648,CARNARVON,WA,6701,-24.867098,113.676415,08 9941 6000,MIDWEST,K-12 SCHOOLS,K-12 SCHOOLS
5926,CARNARVON SCHOOL OF THE AIR,20 CARNARVON ROAD,CARNARVON,WA,6701,PMB 100,CARNARVON,WA,6701,-24.88431096,113.6607577,08 9947 2600,MIDWEST,Distance Education,PRIMARY SCHOOLS
5782,CARRAMAR PRIMARY SCHOOL,71 HOUGHTON DRIVE,CARRAMAR,WA,6031,71 HOUGHTON DRIVE,CARRAMAR,WA,6031,-31.71147916,115.7857211,08 9405 0600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
6016,CARSON STREET SCHOOL,19 CARSON STREET,EAST VICTORIA PARK,WA,6101,19 CARSON STREET,EAST VICTORIA PARK,WA,6101,-31.99317499,115.9060766,08 6216 4950,SOUTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT
1436,CASA MIA MONTESSORI COMMUNITY SCHOOL,11 HAMILTON STREET,BASSENDEAN,WA,6054,11 HAMILTON STREET,BASSENDEAN,WA,6054,-31.90308107,115.9519135,08 9279 2209,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
5572,CASCADE PRIMARY SCHOOL,LOT 50 ASHA COURT,CASCADE,WA,6450,RMB 9152,ESPERANCE,WA,6450,-33.46836264,121.0723384,08 9075 1350,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
6037,CASSIA EDUCATION SUPPORT CENTRE,16 BORONIA CLOSE,SOUTH HEDLAND,WA,6722,PO BOX 2138,SOUTH HEDLAND,WA,6722,-20.40888577,118.6079095,08 9172 8560,PILBARA,Education Support Centres,EDUCATION SUPPORT
5652,CASSIA PRIMARY SCHOOL,16 BORONIA CLOSE,SOUTH HEDLAND,WA,6722,PO BOX 2138,SOUTH HEDLAND,WA,6722,-20.40888577,118.6079095,08 9172 8500,PILBARA,Primary Schools,PRIMARY SCHOOLS
6030,CASTLEREAGH SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.06093787,115.8818087,08 9266 6100,SOUTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT
5095,CASTLETOWN PRIMARY SCHOOL,EASTON ROAD,ESPERANCE,WA,6450,EASTON ROAD,ESPERANCE,WA,6450,-33.83182737,121.9084582,08 9076 2800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS
5096,CAVERSHAM PRIMARY SCHOOL,65 COAST ROAD,WEST SWAN,WA,6055,65 COAST ROAD,WEST SWAN,WA,6055,-31.85860491,115.9831127,08 9218 6850,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5846,CAVERSHAM VALLEY PRIMARY SCHOOL,60 SUMMERVILLE BOULEVARD,CAVERSHAM,WA,6055,60 SUMMERVILLE BOULEVARD,CAVERSHAM,WA,6055,-31.867901,115.968879,08 9461 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4132,CECIL ANDREWS COLLEGE,39 SEVILLE DRIVE,ARMADALE,WA,6112,PO BOX 295,ARMADALE,WA,6992,-32.14118727,115.9918834,08 9234 3400,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS
4052,CENTRAL MIDLANDS SENIOR HIGH SCHOOL,RANFURLY STREET,MOORA,WA,6510,RANFURLY STREET,MOORA,WA,6510,-30.64115241,116.0152142,08 9653 9200,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS
5558,CERVANTES PRIMARY SCHOOL,26 IBERIA STREET,CERVANTES,WA,6511,PO BOX 42,CERVANTES,WA,6511,-30.4991469,115.0659247,08 9688 5000,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5567,CHALLIS COMMUNITY PRIMARY SCHOOL,40 BRAEMORE STREET,ARMADALE,WA,6112,40 BRAEMORE STREET,ARMADALE,WA,6112,-32.13924553,116.0006497,08 9391 4100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
4996,CHAMPION BAY SENIOR HIGH SCHOOL,HIGHBURY STREET,GERALDTON,WA,6530,PMB 102,GERALDTON,WA,6530,-28.79463546,114.63296,08 9965 8300,MIDWEST,Senior High Schools,SECONDARY SCHOOLS
5097,CHAPMAN VALLEY PRIMARY SCHOOL,3310 CHAPMAN VALLEY ROAD,NABAWA,WA,6532,PO BOX 28,NABAWA,WA,6532,-28.49970321,114.7915149,08 9988 1200,MIDWEST,Primary Schools,PRIMARY SCHOOLS
5719,CHARTHOUSE PRIMARY SCHOOL,43 RAND AVENUE,WAIKIKI,WA,6169,43 RAND AVENUE,WAIKIKI,WA,6169,-32.31714699,115.7508427,08 9591 7900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
5099,CHIDLOW PRIMARY SCHOOL,450 LILYDALE ROAD,CHIDLOW,WA,6556,450 LILYDALE ROAD,CHIDLOW,WA,6556,-31.85729037,116.2689559,08 9573 7200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS
1455,CHILD SIDE SCHOOL,32 ARMSTRONG ROAD,BOYANUP,WA,6237,32 ARMSTRONG ROAD,BOYANUP,WA,6237,-33.48598843,115.7411328,08 9731 5232,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT
1085,CHISHOLM CATHOLIC COLLEGE,1104 BEAUFORT STREET,BEDFORD,WA,6052,1104 BEAUFORT STREET,BEDFORD,WA,6052,-31.91151257,115.9005647,08 9208 2500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1041,CHRIST CHURCH GRAMMAR SCHOOL,QUEENSLEA DRIVE,CLAREMONT,WA,6010,QUEENSLEA DRIVE,CLAREMONT,WA,6010,-31.98546117,115.7769868,08 9442 1555,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1104,CHRIST THE KING CATHOLIC SCHOOL,LOMBADINA,LOMBADINA,WA,6725,LOMBADINA,LOMBADINA,WA,6725,-16.516088,122.892963,08 9192 4934,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT
1015,CHRIST THE KING SCHOOL,87 YORK STREET,BEACONSFIELD,WA,6162,87 YORK STREET,BEACONSFIELD,WA,6162,-32.072343,115.773117,08 9487 9900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT
1284,CHRISTIAN ABORIGINAL PARENT-DIRECTED SCHOOL,85-93 LINDSAY STREET,COOLGARDIE,WA,6429,85-93 LINDSAY STREET,COOLGARDIE,WA,6429,-30.95228,121.16131,08 9093 8000,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT
